1;A;FALSE;FALSE;oeste
2;A;FALSE;FALSE;este
3;A;FALSE;FALSE;oeste
4;A;FALSE;FALSE;este
5;A;FALSE;FALSE;oeste
6;A;FALSE;FALSE;este
7;A;FALSE;FALSE;oeste
8;A;FALSE;FALSE;este
9;A;FALSE;FALSE;oeste
10;A;FALSE;FALSE;este
11;A;FALSE;FALSE;oeste
12;A;FALSE;FALSE;este
13;A;FALSE;FALSE;oeste
14;A;FALSE;FALSE;este
15;A;FALSE;FALSE;oeste
16;A;FALSE;FALSE;este
17;A;FALSE;FALSE;oeste
18;A;FALSE;FALSE;este
19;A;FALSE;FALSE;oeste
20;A;FALSE;FALSE;este
21;A;FALSE;FALSE;oeste
22;A;FALSE;FALSE;este
23;A;FALSE;FALSE;oeste
24;A;FALSE;FALSE;este
25;A;FALSE;FALSE;oeste
26;A;FALSE;FALSE;este
27;A;FALSE;FALSE;oeste
28;A;FALSE;FALSE;este
29;A;FALSE;FALSE;oeste
30;A;FALSE;FALSE;este
31;A;FALSE;FALSE;oeste
32;A;FALSE;FALSE;este
33;A;FALSE;FALSE;oeste
34;A;FALSE;FALSE;este
35;A;FALSE;FALSE;oeste
36;A;FALSE;FALSE;este
37;A;FALSE;FALSE;oeste
38;A;FALSE;FALSE;este
39;A;FALSE;FALSE;oeste
40;A;FALSE;FALSE;este
41;A;FALSE;FALSE;oeste
42;A;FALSE;FALSE;este
43;A;FALSE;FALSE;oeste
44;A;FALSE;FALSE;este
45;A;FALSE;FALSE;oeste
46;A;FALSE;FALSE;este
47;A;FALSE;FALSE;oeste
48;A;FALSE;FALSE;este
49;A;FALSE;FALSE;oeste
50;A;FALSE;FALSE;este
51;A;FALSE;FALSE;oeste
52;A;FALSE;FALSE;este
53;A;FALSE;FALSE;oeste
54;A;FALSE;FALSE;este
55;A;FALSE;FALSE;oeste
56;A;FALSE;FALSE;este
57;A;FALSE;FALSE;oeste
58;A;FALSE;FALSE;este
59;A;FALSE;FALSE;oeste
60;A;FALSE;FALSE;este
61;A;FALSE;FALSE;oeste
62;A;FALSE;FALSE;este
63;A;FALSE;FALSE;oeste
64;A;FALSE;FALSE;este
65;A;FALSE;FALSE;oeste
66;A;FALSE;FALSE;este
67;A;FALSE;FALSE;oeste
68;A;FALSE;FALSE;este
69;A;FALSE;FALSE;oeste
70;A;FALSE;FALSE;este
71;A;FALSE;FALSE;oeste
72;A;FALSE;FALSE;este
73;A;FALSE;FALSE;oeste
74;A;FALSE;FALSE;este
75;A;FALSE;FALSE;oeste
76;A;FALSE;FALSE;este
77;A;FALSE;FALSE;oeste
78;A;FALSE;FALSE;este
79;A;FALSE;FALSE;oeste
80;A;FALSE;FALSE;este
81;A;FALSE;FALSE;oeste
82;A;FALSE;FALSE;este
83;A;FALSE;FALSE;oeste
84;A;FALSE;FALSE;este
85;A;FALSE;FALSE;oeste
86;A;FALSE;FALSE;este
87;A;FALSE;FALSE;oeste
88;A;FALSE;FALSE;este
89;A;FALSE;FALSE;oeste
90;A;FALSE;FALSE;este
91;A;FALSE;FALSE;oeste
92;A;FALSE;FALSE;este
93;A;FALSE;FALSE;oeste
94;A;FALSE;FALSE;este
95;A;FALSE;FALSE;oeste
96;A;FALSE;FALSE;este
97;A;FALSE;FALSE;oeste
98;A;FALSE;FALSE;este
99;A;FALSE;FALSE;oeste
100;A;FALSE;FALSE;este
101;A;FALSE;FALSE;oeste
102;A;FALSE;FALSE;este
103;A;FALSE;FALSE;oeste
104;A;FALSE;FALSE;este
105;A;FALSE;FALSE;oeste
106;A;FALSE;FALSE;este
